ts,id,x,y,x_min,x_max,y_min,y_max
"2013-11-03 18:33:17.000000","9","42.4","1.84","36.44","62.66","1.73","31.81"
"2013-11-03 18:33:17.000000","10","46.09","3.01","36.44","62.66","1.73","31.81"
"2013-11-03 18:33:17.000000","12","72.06","71.91","36.44","62.66","1.73","31.81"
"2013-11-03 18:33:17.000000","13","37.74","7.99","36.44","62.66","1.73","31.81"
"2013-11-03 18:33:17.000000","14","44.13","4.73","36.44","62.66","1.73","31.81"
"2013-11-03 18:33:17.000000","15","59.57","5.05","36.44","62.66","1.73","31.81"
"2013-11-03 18:33:18.000000","1","60.61","14.22","35.58","61.69","1.66","31.18"
"2013-11-03 18:33:18.000000","2","35.96","21.87","35.58","61.69","1.66","31.18"
"2013-11-03 18:33:18.000000","5","42.13","16.13","35.58","61.69","1.66","31.18"
"2013-11-03 18:33:18.000000","6","31.49","71.25","35.58","61.69","1.66","31.18"
"2013-11-03 18:33:18.000000","7","54.97","20.09","35.58","61.69","1.66","31.18"
"2013-11-03 18:33:18.000000","8","41.04","31.04","35.58","61.69","1.66","31.18"
"2013-11-03 18:33:18.000000","9","42.08","1.74","35.58","61.69","1.66","31.18"
"2013-11-03 18:33:18.000000","10","44.92","2.21","35.58","61.69","1.66","31.18"
"2013-11-03 18:33:18.000000","12","72.06","71.91","35.58","61.69","1.66","31.18"
"2013-11-03 18:33:18.000000","13","37.27","8.13","35.58","61.69","1.66","31.18"
"2013-11-03 18:33:18.000000","14","44.09","4.58","35.58","61.69","1.66","31.18"
"2013-11-03 18:33:18.000000","15","58.96","4.95","35.58","61.69","1.66","31.18"
"2013-11-03 18:33:19.000000","1","58.36","13.63","35.3","59.75","1.06","31.76"
"2013-11-03 18:33:19.000000","2","35.37","21.45","35.3","59.75","1.06","31.76"
"2013-11-03 18:33:19.000000","5","41.5","16.52","35.3","59.75","1.06","31.76"
"2013-11-03 18:33:19.000000","6","28.65","71.42","35.3","59.75","1.06","31.76"
"2013-11-03 18:33:19.000000","7","54.68","19.9","35.3","59.75","1.06","31.76"
"2013-11-03 18:33:19.000000","8","41.09","31.44","35.3","59.75","1.06","31.76"
"2013-11-03 18:33:19.000000","9","42.71","1.39","35.3","59.75","1.06","31.76"
"2013-11-03 18:33:19.000000","10","44.65","1.92","35.3","59.75","1.06","31.76"
"2013-11-03 18:33:19.000000","12","72.06","71.91","35.3","59.75","1.06","31.76"
"2013-11-03 18:33:19.000000","13","36.81","8.12","35.3","59.75","1.06","31.76"
"2013-11-03 18:33:19.000000","14","43.78","5.28","35.3","59.75","1.06","31.76"
"2013-11-03 18:33:19.000000","15","59.15","5.42","35.3","59.75","1.06","31.76"
"2013-11-03 18:33:20.000000","1","57.87","14.09","35.35","61.35","0.2","32.85"
"2013-11-03 18:33:20.000000","2","35.64","21.08","35.35","61.35","0.2","32.85"
"2013-11-03 18:33:20.000000","5","41.89","17.16","35.35","61.35","0.2","32.85"
"2013-11-03 18:33:20.000000","6","25.31","71.67","35.35","61.35","0.2","32.85"
"2013-11-03 18:33:20.000000","7","55.34","20.43","35.35","61.35","0.2","32.85"
"2013-11-03 18:33:20.000000","8","41.88","32.39","35.35","61.35","0.2","32.85"
"2013-11-03 18:33:20.000000","9","44.35","0.62","35.35","61.35","0.2","32.85"
"2013-11-03 18:33:20.000000","10","46.29","2.03","35.35","61.35","0.2","32.85"
"2013-11-03 18:33:20.000000","12","72.06","71.91","35.35","61.35","0.2","32.85"
"2013-11-03 18:33:20.000000","13","36.26","7.96","35.35","61.35","0.2","32.85"
"2013-11-03 18:33:20.000000","14","43.74","5.97","35.35","61.35","0.2","32.85"
"2013-11-03 18:33:20.000000","15","60.58","6.36","35.35","61.35","0.2","32.85"
"2013-11-03 18:33:21.000000","1","59.1","14.27","36.02","62.31","0.01","32.88"
"2013-11-03 18:33:21.000000","2","36.65","20.4","36.02","62.31","0.01","32.88"
"2013-11-03 18:33:21.000000","5","42.66","18.23","36.02","62.31","0.01","32.88"
"2013-11-03 18:33:21.000000","6","22.38","71.98","36.02","62.31","0.01","32.88"
"2013-11-03 18:33:21.000000","7","56.71","21.61","36.02","62.31","0.01","32.88"
"2013-11-03 18:33:21.000000","8","42.68","32.76","36.02","62.31","0.01","32.88"
"2013-11-03 18:33:21.000000","9","47.05","-0.58","36.02","62.31","0.01","32.88"
"2013-11-03 18:33:21.000000","10","49.56","1.89","36.02","62.31","0.01","32.88"
"2013-11-03 18:33:21.000000","12","72.06","71.91","36.02","62.31","0.01","32.88"
"2013-11-03 18:33:21.000000","13","36.09","7.82","36.02","62.31","0.01","32.88"
"2013-11-03 18:33:21.000000","14","43.76","6.82","36.02","62.31","0.01","32.88"
"2013-11-03 18:33:21.000000","15","61.99","7.25","36.02","62.31","0.01","32.88"
"2013-11-03 18:33:22.000000","1","61.75","14.32","36.27","63.08","1.78","32.79"
"2013-11-03 18:33:22.000000","2","38.22","19.79","36.27","63.08","1.78","32.79"
"2013-11-03 18:33:22.000000","5","43.79","19.44","36.27","63.08","1.78","32.79"
"2013-11-03 18:33:22.000000","6","20.09","71.16","36.27","63.08","1.78","32.79"
"2013-11-03 18:33:22.000000","7","58.14","22","36.27","63.08","1.78","32.79"
"2013-11-03 18:33:22.000000","8","43.74","32.58","36.27","63.08","1.78","32.79"
"2013-11-03 18:33:22.000000","9","49.74","-1.63","36.27","63.08","1.78","32.79"
"2013-11-03 18:33:22.000000","10","53.48","1.87","36.27","63.08","1.78","32.79"
"2013-11-03 18:33:22.000000","12","72.06","71.91","36.27","63.08","1.78","32.79"
"2013-11-03 18:33:22.000000","13","36.59","7.48","36.27","63.08","1.78","32.79"
"2013-11-03 18:33:22.000000","14","43.79","7.81","36.27","63.08","1.78","32.79"
"2013-11-03 18:33:22.000000","15","62.28","7.68","36.27","63.08","1.78","32.79"
"2013-11-03 18:33:23.000000","1","64.3","16.19","37.05","65.46","1.97","34.39"
"2013-11-03 18:33:23.000000","2","39.64","19.9","37.05","65.46","1.97","34.39"
"2013-11-03 18:33:23.000000","5","44.97","20.41","37.05","65.46","1.97","34.39"
"2013-11-03 18:33:23.000000","6","17.82","70.15","37.05","65.46","1.97","34.39"
"2013-11-03 18:33:23.000000","7","59.8","22.04","37.05","65.46","1.97","34.39"
"2013-11-03 18:33:23.000000","8","44.7","33.6","37.05","65.46","1.97","34.39"
"2013-11-03 18:33:23.000000","9","52.16","-1.37","37.05","65.46","1.97","34.39"
"2013-11-03 18:33:23.000000","10","57","2.08","37.05","65.46","1.97","34.39"
"2013-11-03 18:33:23.000000","12","72.06","71.91","37.05","65.46","1.97","34.39"
"2013-11-03 18:33:23.000000","13","37.66","6.96","37.05","65.46","1.97","34.39"
"2013-11-03 18:33:23.000000","14","44.79","8.6","37.05","65.46","1.97","34.39"
"2013-11-03 18:33:23.000000","15","62.97","7.98","37.05","65.46","1.97","34.39"
"2013-11-03 18:33:24.000000","1","67.23","19.58","38.29","69.01","2.33","35.51"
"2013-11-03 18:33:24.000000","2","40.56","20.28","38.29","69.01","2.33","35.51"
"2013-11-03 18:33:24.000000","5","46.19","20.89","38.29","69.01","2.33","35.51"
"2013-11-03 18:33:24.000000","6","15.71","69.83","38.29","69.01","2.33","35.51"
"2013-11-03 18:33:24.000000","7","61.88","21.96","38.29","69.01","2.33","35.51"
"2013-11-03 18:33:24.000000","8","45.73","35.02","38.29","69.01","2.33","35.51"
"2013-11-03 18:33:24.000000","9","54.3","-0.67","38.29","69.01","2.33","35.51"
"2013-11-03 18:33:24.000000","10","60.7","2.91","38.29","69.01","2.33","35.51"
"2013-11-03 18:33:24.000000","12","72.06","71.91","38.29","69.01","2.33","35.51"
"2013-11-03 18:33:24.000000","13","38.9","6.99","38.29","69.01","2.33","35.51"
"2013-11-03 18:33:24.000000","14","46.27","9.74","38.29","69.01","2.33","35.51"
"2013-11-03 18:33:24.000000","15","65.19","8.38","38.29","69.01","2.33","35.51"
"2013-11-03 18:33:25.000000","1","70.85","21.34","39.77","72.26","2.74","36.29"
"2013-11-03 18:33:25.000000","2","41.31","20.03","39.77","72.26","2.74","36.29"
"2013-11-03 18:33:25.000000","5","48.12","21.9","39.77","72.26","2.74","36.29"
"2013-11-03 18:33:25.000000","6","13.53","70.36","39.77","72.26","2.74","36.29"
"2013-11-03 18:33:25.000000","7","63.36","21.25","39.77","72.26","2.74","36.29"
"2013-11-03 18:33:25.000000","8","45.71","35.96","39.77","72.26","2.74","36.29"
"2013-11-03 18:33:25.000000","9","55.19","-0.53","39.77","72.26","2.74","36.29"
"2013-11-03 18:33:25.000000","10","64.32","3.16","39.77","72.26","2.74","36.29"
"2013-11-03 18:33:25.000000","12","72.06","71.91","39.77","72.26","2.74","36.29"
"2013-11-03 18:33:25.000000","13","40.78","6.77","39.77","72.26","2.74","36.29"
"2013-11-03 18:33:25.000000","14","47.18","11.42","39.77","72.26","2.74","36.29"
"2013-11-03 18:33:25.000000","15","66.8","8.54","39.77","72.26","2.74","36.29"
"2013-11-03 18:33:26.000000","1","73.23","22.23","41.81","73.9","2.64","36.73"
"2013-11-03 18:33:26.000000","2","42.28","20.56","41.81","73.9","2.64","36.73"
"2013-11-03 18:33:26.000000","5","50.58","22.29","41.81","73.9","2.64","36.73"
"2013-11-03 18:33:26.000000","6","11.55","70.76","41.81","73.9","2.64","36.73"
"2013-11-03 18:33:26.000000","7","64.73","20.4","41.81","73.9","2.64","36.73"
"2013-11-03 18:33:26.000000","8","46.63","36.54","41.81","73.9","2.64","36.73"
"2013-11-03 18:33:26.000000","9","55.38","-0.59","41.81","73.9","2.64","36.73"
"2013-11-03 18:33:26.000000","10","66.74","2.77","41.81","73.9","2.64","36.73"
"2013-11-03 18:33:26.000000","12","72.06","71.91","41.81","73.9","2.64","36.73"
"2013-11-03 18:33:26.000000","13","42.93","6.81","41.81","73.9","2.64","36.73"
"2013-11-03 18:33:26.000000","14","49.04","12.38","41.81","73.9","2.64","36.73"
"2013-11-03 18:33:26.000000","15","65.41","8.06","41.81","73.9","2.64","36.73"
"2013-11-03 18:33:27.000000","1","74.01","22.87","42.82","74.1","0.07","36.95"
"2013-11-03 18:33:27.000000","2","43.24","21.43","42.82","74.1","0.07","36.95"
"2013-11-03 18:33:27.000000","5","52.7","22.47","42.82","74.1","0.07","36.95"
"2013-11-03 18:33:27.000000","6","9.47","70.15","42.82","74.1","0.07","36.95"
"2013-11-03 18:33:27.000000","7","65.36","20.06","42.82","74.1","0.07","36.95"
"2013-11-03 18:33:27.000000","8","47.27","36.85","42.82","74.1","0.07","36.95"
"2013-11-03 18:33:27.000000","9","54.99","0.09","42.82","74.1","0.07","36.95"
"2013-11-03 18:33:27.000000","10","67.99","3.56","42.82","74.1","0.07","36.95"
"2013-11-03 18:33:27.000000","12","72.06","71.91","42.82","74.1","0.07","36.95"
"2013-11-03 18:33:27.000000","13","44.8","7.22","42.82","74.1","0.07","36.95"
"2013-11-03 18:33:27.000000","14","51.54","13.09","42.82","74.1","0.07","36.95"
"2013-11-03 18:33:27.000000","15","62.98","7.12","42.82","74.1","0.07","36.95"
"2013-11-03 18:33:28.000000","1","73.12","22.9","43.42","73.73","1","36.97"
"2013-11-03 18:33:28.000000","2","43.54","21.98","43.42","73.73","1","36.97"
"2013-11-03 18:33:28.000000","5","53.37","23.39","43.42","73.73","1","36.97"
"2013-11-03 18:33:28.000000","6","6.68","69.72","43.42","73.73","1","36.97"
"2013-11-03 18:33:28.000000","7","65.55","20.13","43.42","73.73","1","36.97"
"2013-11-03 18:33:28.000000","8","48.13","36.86","43.42","73.73","1","36.97"
"2013-11-03 18:33:28.000000","9","54.2","2.11","43.42","73.73","1","36.97"
"2013-11-03 18:33:28.000000","10","67.73","3.81","43.42","73.73","1","36.97"
"2013-11-03 18:33:28.000000","12","72.06","71.91","43.42","73.73","1","36.97"
"2013-11-03 18:33:28.000000","13","45.34","7.66","43.42","73.73","1","36.97"
"2013-11-03 18:33:28.000000","14","53.08","13.48","43.42","73.73","1","36.97"
"2013-11-03 18:33:28.000000","15","61.2","6.68","43.42","73.73","1","36.97"
"2013-11-03 18:33:29.000000","1","71.96","21.11","42.53","72.46","3.36","36.55"
"2013-11-03 18:33:29.000000","2","42.97","22.52","42.53","72.46","3.36","36.55"
"2013-11-03 18:33:29.000000","5","52.66","23.53","42.53","72.46","3.36","36.55"
"2013-11-03 18:33:29.000000","6","4.32","70.26","42.53","72.46","3.36","36.55"
"2013-11-03 18:33:29.000000","7","65.76","19.43","42.53","72.46","3.36","36.55"
"2013-11-03 18:33:29.000000","8","48.44","36.34","42.53","72.46","3.36","36.55"
"2013-11-03 18:33:29.000000","9","54.08","4.08","42.53","72.46","3.36","36.55"
"2013-11-03 18:33:29.000000","10","66.09","3.95","42.53","72.46","3.36","36.55"
"2013-11-03 18:33:29.000000","12","72.06","71.91","42.53","72.46","3.36","36.55"
"2013-11-03 18:33:29.000000","13","44.15","8.42","42.53","72.46","3.36","36.55"
"2013-11-03 18:33:29.000000","14","53.04","12.56","42.53","72.46","3.36","36.55"
"2013-11-03 18:33:29.000000","15","59.02","6.35","42.53","72.46","3.36","36.55"
"2013-11-03 18:33:30.000000","1","70.41","17.72","41.59","71.27","4.06","36.44"
"2013-11-03 18:33:30.000000","2","42.08","22.09","41.59","71.27","4.06","36.44"
"2013-11-03 18:33:30.000000","5","51.34","22.96","41.59","71.27","4.06","36.44"
"2013-11-03 18:33:30.000000","6","2.28","70.9","41.59","71.27","4.06","36.44"
"2013-11-03 18:33:30.000000","7","65.59","19.76","41.59","71.27","4.06","36.44"
"2013-11-03 18:33:30.000000","8","47.72","36.39","41.59","71.27","4.06","36.44"
"2013-11-03 18:33:30.000000","9","53.68","4.41","41.59","71.27","4.06","36.44"
"2013-11-03 18:33:30.000000","10","64.16","4.21","41.59","71.27","4.06","36.44"
"2013-11-03 18:33:30.000000","12","72.06","71.91","41.59","71.27","4.06","36.44"
"2013-11-03 18:33:30.000000","13","43.04","8.62","41.59","71.27","4.06","36.44"
"2013-11-03 18:33:30.000000","14","51.95","11.18","41.59","71.27","4.06","36.44"
"2013-11-03 18:33:30.000000","15","58.22","5.84","41.59","71.27","4.06","36.44"
"2013-11-03 18:33:31.000000","1","69.48","16.82","40.7","69.65","2.14","37"
"2013-11-03 18:33:31.000000","2","41.04","21.52","40.7","69.65","2.14","37"
"2013-11-03 18:33:31.000000","5","50.18","23.55","40.7","69.65","2.14","37"
"2013-11-03 18:33:31.000000","6","1.29","71.09","40.7","69.65","2.14","37"
"2013-11-03 18:33:31.000000","7","65.15","20.29","40.7","69.65","2.14","37"
"2013-11-03 18:33:31.000000","8","47.2","36.54","40.7","69.65","2.14","37"
"2013-11-03 18:33:31.000000","9","53.15","3.22","40.7","69.65","2.14","37"
"2013-11-03 18:33:31.000000","10","63.42","4.05","40.7","69.65","2.14","37"
"2013-11-03 18:33:31.000000","12","72.06","71.91","40.7","69.65","2.14","37"
"2013-11-03 18:33:31.000000","13","41.92","7.69","40.7","69.65","2.14","37"
"2013-11-03 18:33:31.000000","14","50.7","10.57","40.7","69.65","2.14","37"
"2013-11-03 18:33:31.000000","15","59.14","5.84","40.7","69.65","2.14","37"
"2013-11-03 18:33:32.000000","1","70.05","17.4","39.68","70.68","0.03","37"
"2013-11-03 18:33:32.000000","2","40.71","21.56","39.68","70.68","0.03","37"
"2013-11-03 18:33:32.000000","5","49.96","24","39.68","70.68","0.03","37"
"2013-11-03 18:33:32.000000","6","2.29","70.95","39.68","70.68","0.03","37"
"2013-11-03 18:33:32.000000","7","65.4","21.15","39.68","70.68","0.03","37"
"2013-11-03 18:33:32.000000","8","47.08","37","39.68","70.68","0.03","37"
"2013-11-03 18:33:32.000000","9","51.08","0.67","39.68","70.68","0.03","37"
"2013-11-03 18:33:32.000000","10","63.79","4.58","39.68","70.68","0.03","37"
"2013-11-03 18:33:32.000000","12","72.06","71.91","39.68","70.68","0.03","37"
"2013-11-03 18:33:32.000000","13","40.44","6.4","39.68","70.68","0.03","37"
"2013-11-03 18:33:32.000000","14","49.73","11.57","39.68","70.68","0.03","37"
"2013-11-03 18:33:32.000000","15","60.8","6.31","39.68","70.68","0.03","37"
"2013-11-03 18:33:33.000000","1","71.22","19.07","38.38","71.6","4.88","37.53"
"2013-11-03 18:33:33.000000","2","40.04","23.35","38.38","71.6","4.88","37.53"
"2013-11-03 18:33:33.000000","5","49.48","24.44","38.38","71.6","4.88","37.53"
"2013-11-03 18:33:33.000000","6","3.88","70.99","38.38","71.6","4.88","37.53"
"2013-11-03 18:33:33.000000","7","65.49","22.07","38.38","71.6","4.88","37.53"
"2013-11-03 18:33:33.000000","8","47.07","37.03","38.38","71.6","4.88","37.53"
"2013-11-03 18:33:33.000000","9","49.38","-1.63","38.38","71.6","4.88","37.53"
"2013-11-03 18:33:33.000000","10","64.73","5.08","38.38","71.6","4.88","37.53"
"2013-11-03 18:33:33.000000","12","72.06","71.91","38.38","71.6","4.88","37.53"
"2013-11-03 18:33:33.000000","13","38.97","5.64","38.38","71.6","4.88","37.53"
"2013-11-03 18:33:33.000000","14","49.5","12.58","38.38","71.6","4.88","37.53"
"2013-11-03 18:33:33.000000","15","61.99","6.79","38.38","71.6","4.88","37.53"
"2013-11-03 18:33:34.000000","1","72.13","21.4","36.21","72.63","5.02","37.58"
"2013-11-03 18:33:34.000000","2","37.46","25.46","36.21","72.63","5.02","37.58"
"2013-11-03 18:33:34.000000","5","48.57","24.11","36.21","72.63","5.02","37.58"
"2013-11-03 18:33:34.000000","6","6.14","70.58","36.21","72.63","5.02","37.58"
"2013-11-03 18:33:34.000000","7","65.62","22.39","36.21","72.63","5.02","37.58"
"2013-11-03 18:33:34.000000","8","47.14","36.8","36.21","72.63","5.02","37.58"
"2013-11-03 18:33:34.000000","9","48.41","-2.76","36.21","72.63","5.02","37.58"
"2013-11-03 18:33:34.000000","10","65.97","5.21","36.21","72.63","5.02","37.58"
"2013-11-03 18:33:34.000000","12","72.06","71.91","36.21","72.63","5.02","37.58"
"2013-11-03 18:33:34.000000","13","37.47","5.21","36.21","72.63","5.02","37.58"
"2013-11-03 18:33:34.000000","14","49.68","13.54","36.21","72.63","5.02","37.58"
"2013-11-03 18:33:34.000000","15","62.87","7.15","36.21","72.63","5.02","37.58"
"2013-11-03 18:33:35.000000","1","72.88","22.16","33.73","72.96","4.92","36.59"
"2013-11-03 18:33:35.000000","2","35.25","27.33","33.73","72.96","4.92","36.59"
"2013-11-03 18:33:35.000000","5","47.75","24.32","33.73","72.96","4.92","36.59"
"2013-11-03 18:33:35.000000","6","8.65","70.61","33.73","72.96","4.92","36.59"
"2013-11-03 18:33:35.000000","7","65.96","23.12","33.73","72.96","4.92","36.59"
"2013-11-03 18:33:35.000000","8","47.44","36.34","33.73","72.96","4.92","36.59"
"2013-11-03 18:33:35.000000","9","47.89","-2.98","33.73","72.96","4.92","36.59"
"2013-11-03 18:33:35.000000","10","67.15","5.3","33.73","72.96","4.92","36.59"
"2013-11-03 18:33:35.000000","12","72.06","71.91","33.73","72.96","4.92","36.59"
"2013-11-03 18:33:35.000000","13","35.07","4.95","33.73","72.96","4.92","36.59"
"2013-11-03 18:33:35.000000","14","49.39","13.65","33.73","72.96","4.92","36.59"
"2013-11-03 18:33:35.000000","15","63.87","7.29","33.73","72.96","4.92","36.59"
"2013-11-03 18:33:36.000000","1","72.47","23.14","30.6","72.82","5.01","38.03"
"2013-11-03 18:33:36.000000","2","33.61","28.71","30.6","72.82","5.01","38.03"
"2013-11-03 18:33:36.000000","5","46.78","24.48","30.6","72.82","5.01","38.03"
"2013-11-03 18:33:36.000000","6","11.89","70.16","30.6","72.82","5.01","38.03"
"2013-11-03 18:33:36.000000","7","65.96","22.29","30.6","72.82","5.01","38.03"
"2013-11-03 18:33:36.000000","8","47.43","37.15","30.6","72.82","5.01","38.03"
"2013-11-03 18:33:36.000000","9","47.66","-2.59","30.6","72.82","5.01","38.03"
"2013-11-03 18:33:36.000000","10","68.39","5.25","30.6","72.82","5.01","38.03"
"2013-11-03 18:33:36.000000","12","72.06","71.91","30.6","72.82","5.01","38.03"
"2013-11-03 18:33:36.000000","13","32.03","5.31","30.6","72.82","5.01","38.03"
"2013-11-03 18:33:36.000000","14","48.38","12.33","30.6","72.82","5.01","38.03"
"2013-11-03 18:33:36.000000","15","64.85","8.28","30.6","72.82","5.01","38.03"
"2013-11-03 18:33:37.000000","1","72.19","24.43","29.98","72.43","4.59","40.53"
"2013-11-03 18:33:37.000000","2","32.14","30.07","29.98","72.43","4.59","40.53"
"2013-11-03 18:33:37.000000","5","45.39","25.24","29.98","72.43","4.59","40.53"
"2013-11-03 18:33:37.000000","6","14.99","69.77","29.98","72.43","4.59","40.53"
"2013-11-03 18:33:37.000000","7","65.7","21.05","29.98","72.43","4.59","40.53"
"2013-11-03 18:33:37.000000","8","45.94","39.38","29.98","72.43","4.59","40.53"
"2013-11-03 18:33:37.000000","9","48.36","-2.07","29.98","72.43","4.59","40.53"
"2013-11-03 18:33:37.000000","10","68.99","4.89","29.98","72.43","4.59","40.53"
"2013-11-03 18:33:37.000000","12","72.06","71.91","29.98","72.43","4.59","40.53"
"2013-11-03 18:33:37.000000","13","30.15","5.81","29.98","72.43","4.59","40.53"
"2013-11-03 18:33:37.000000","14","46.95","10.16","29.98","72.43","4.59","40.53"
"2013-11-03 18:33:37.000000","15","66.68","9.9","29.98","72.43","4.59","40.53"
"2013-11-03 18:33:38.000000","1","72.88","25.16","30.49","73.17","3.9","41.92"
"2013-11-03 18:33:38.000000","2","32.12","31.08","30.49","73.17","3.9","41.92"
"2013-11-03 18:33:38.000000","5","45.13","26.19","30.49","73.17","3.9","41.92"
"2013-11-03 18:33:38.000000","6","17.23","69.67","30.49","73.17","3.9","41.92"
"2013-11-03 18:33:38.000000","7","65.84","20.31","30.49","73.17","3.9","41.92"
"2013-11-03 18:33:38.000000","8","45.52","41.41","30.49","73.17","3.9","41.92"
"2013-11-03 18:33:38.000000","9","49.45","-1.57","30.49","73.17","3.9","41.92"
"2013-11-03 18:33:38.000000","10","68.88","4.17","30.49","73.17","3.9","41.92"
"2013-11-03 18:33:38.000000","12","72.06","71.91","30.49","73.17","3.9","41.92"
"2013-11-03 18:33:38.000000","13","31.74","5.83","30.49","73.17","3.9","41.92"
"2013-11-03 18:33:38.000000","14","46.29","8.1","30.49","73.17","3.9","41.92"
"2013-11-03 18:33:38.000000","15","68.81","11.21","30.49","73.17","3.9","41.92"
"2013-11-03 18:33:39.000000","1","73.41","24.22","32.68","73.9","3.67","41.98"
"2013-11-03 18:33:39.000000","2","33.55","29.37","32.68","73.9","3.67","41.98"
"2013-11-03 18:33:39.000000","5","45.91","25.48","32.68","73.9","3.67","41.98"
"2013-11-03 18:33:39.000000","6","20.05","69.73","32.68","73.9","3.67","41.98"
"2013-11-03 18:33:39.000000","7","66.65","19.7","32.68","73.9","3.67","41.98"
"2013-11-03 18:33:39.000000","8","46.86","41.85","32.68","73.9","3.67","41.98"
"2013-11-03 18:33:39.000000","9","51.45","-1.26","32.68","73.9","3.67","41.98"
"2013-11-03 18:33:39.000000","10","68.15","3.76","32.68","73.9","3.67","41.98"
"2013-11-03 18:33:39.000000","12","72.06","71.91","32.68","73.9","3.67","41.98"
"2013-11-03 18:33:39.000000","13","35.2","5.77","32.68","73.9","3.67","41.98"
"2013-11-03 18:33:39.000000","14","47.02","7.05","32.68","73.9","3.67","41.98"
"2013-11-03 18:33:39.000000","15","70.91","12.29","32.68","73.9","3.67","41.98"
"2013-11-03 18:33:40.000000","1","75.37","22.6","34.64","76.94","3.68","41.49"
"2013-11-03 18:33:40.000000","2","35.85","28.28","34.64","76.94","3.68","41.49"
"2013-11-03 18:33:40.000000","5","47.33","24.61","34.64","76.94","3.68","41.49"
"2013-11-03 18:33:40.000000","6","23.06","70","34.64","76.94","3.68","41.49"
"2013-11-03 18:33:40.000000","7","68.49","18.67","34.64","76.94","3.68","41.49"
"2013-11-03 18:33:40.000000","8","47.94","41.29","34.64","76.94","3.68","41.49"
"2013-11-03 18:33:40.000000","9","54.16","-0.74","34.64","76.94","3.68","41.49"
"2013-11-03 18:33:40.000000","10","66.75","4.12","34.64","76.94","3.68","41.49"
"2013-11-03 18:33:40.000000","12","72.06","71.91","34.64","76.94","3.68","41.49"
"2013-11-03 18:33:40.000000","13","38.53","6.25","34.64","76.94","3.68","41.49"
"2013-11-03 18:33:40.000000","14","48.33","7.04","34.64","76.94","3.68","41.49"
"2013-11-03 18:33:40.000000","15","72.75","12.56","34.64","76.94","3.68","41.49"
"2013-11-03 18:33:41.000000","1","78.26","20.43","37.38","79.06","0.04","41.57"
"2013-11-03 18:33:41.000000","2","39.06","26.2","37.38","79.06","0.04","41.57"
"2013-11-03 18:33:41.000000","5","49.88","23.93","37.38","79.06","0.04","41.57"
"2013-11-03 18:33:41.000000","6","25.78","70.16","37.38","79.06","0.04","41.57"
"2013-11-03 18:33:41.000000","7","70.48","18","37.38","79.06","0.04","41.57"
"2013-11-03 18:33:41.000000","8","48.88","41.41","37.38","79.06","0.04","41.57"
"2013-11-03 18:33:41.000000","9","55.94","0.1","37.38","79.06","0.04","41.57"
"2013-11-03 18:33:41.000000","10","65.52","5.62","37.38","79.06","0.04","41.57"
"2013-11-03 18:33:41.000000","12","72.06","71.91","37.38","79.06","0.04","41.57"
"2013-11-03 18:33:41.000000","13","42.07","7.02","37.38","79.06","0.04","41.57"
"2013-11-03 18:33:41.000000","14","50.54","7.73","37.38","79.06","0.04","41.57"
"2013-11-03 18:33:41.000000","15","73.5","11.9","37.38","79.06","0.04","41.57"
"2013-11-03 18:33:42.000000","1","79.13","16.43","40.9","79.24","0.77","42.04"
"2013-11-03 18:33:42.000000","2","42.3","25.02","40.9","79.24","0.77","42.04"
"2013-11-03 18:33:42.000000","5","53.61","23.24","40.9","79.24","0.77","42.04"
"2013-11-03 18:33:42.000000","6","28.88","70.19","40.9","79.24","0.77","42.04"
"2013-11-03 18:33:42.000000","7","71.85","18.02","40.9","79.24","0.77","42.04"
"2013-11-03 18:33:42.000000","8","50","41.81","40.9","79.24","0.77","42.04"
"2013-11-03 18:33:42.000000","9","56.96","1.26","40.9","79.24","0.77","42.04"
"2013-11-03 18:33:42.000000","10","65.75","7.1","40.9","79.24","0.77","42.04"
"2013-11-03 18:33:42.000000","12","72.06","71.91","40.9","79.24","0.77","42.04"
"2013-11-03 18:33:42.000000","13","45.42","8.61","40.9","79.24","0.77","42.04"
"2013-11-03 18:33:42.000000","14","53.69","8.74","40.9","79.24","0.77","42.04"
"2013-11-03 18:33:42.000000","15","73.2","11.63","40.9","79.24","0.77","42.04"
"2013-11-03 18:33:43.000000","1","78.31","14.4","43.75","78.8","1.69","42.14"
"2013-11-03 18:33:43.000000","2","44.92","26","43.75","78.8","1.69","42.14"
"2013-11-03 18:33:43.000000","5","56.24","23.49","43.75","78.8","1.69","42.14"
"2013-11-03 18:33:43.000000","6","31.79","70.41","43.75","78.8","1.69","42.14"
"2013-11-03 18:33:43.000000","7","71.85","19.8","43.75","78.8","1.69","42.14"
"2013-11-03 18:33:43.000000","8","51.14","41.97","43.75","78.8","1.69","42.14"
"2013-11-03 18:33:43.000000","9","58.61","2.19","43.75","78.8","1.69","42.14"
"2013-11-03 18:33:43.000000","10","65.5","6.6","43.75","78.8","1.69","42.14"
"2013-11-03 18:33:43.000000","12","72.06","71.91","43.75","78.8","1.69","42.14"
"2013-11-03 18:33:43.000000","13","47.53","9.36","43.75","78.8","1.69","42.14"
"2013-11-03 18:33:43.000000","14","56.65","9.67","43.75","78.8","1.69","42.14"
"2013-11-03 18:33:43.000000","15","73.01","11.83","43.75","78.8","1.69","42.14"
"2013-11-03 18:33:44.000000","1","77.64","13.51","45.99","77.94","2.88","41.36"
